plugin_scmcvs	anoncvs	<p><b>Anonymous CVS Access</b></p><p>This project's CVS repository can be checked out through anonymous (pserver) CVS with the following instruction set. The module you wish to check out must be specified as the <i>modulename</i>. When prompted for a password for <i>anonymous</i>, simply press the Enter key.</p>
plugin_scmcvs	anoncvsup	Updates from within the module's directory do not need the -d parameter.
plugin_scmcvs	browseit	Browse CVS Repository
plugin_scmcvs	browsetree	<b>Browse the CVS Tree</b><p>Browsing the CVS tree gives you a great view into the current status of this project's code. You may also view the complete histories of any file in the repository.</p>
plugin_scmcvs	cvs_repository	CVS Repository
plugin_scmcvs	devcvs	<p><b>Developer CVS Access via SSH</b></p><p>Only project developers can access the CVS tree via this method. SSH1 must be installed on your client machine. Substitute <i>modulename</i> and <i>developername</i> with the proper values. Enter your site password when prompted.</p>
plugin_scmcvs	developername	developername
plugin_scmcvs	error_only_projects_can_use_cvs	Error, Only Projects Can Use CVS
plugin_scmcvs	error_this_project_has_turned_off	Error This Project Has Turned Off CVS
plugin_scmcvs	history	Repository History
plugin_scmcvs	modulename	modulename
plugin_scmcvs	nohistory	This project has no CVS history.
plugin_scmcvs	section	Project: $1
plugin_scmcvs	title	SCM
plugin_scmcvs	admin	Administration
plugin_scmcvs	download_snapshot	Download The Nightly CVS Tree Snapshot
plugin_scmcvs	enable_cvs	Use CVS
plugin_scmcvs	enable_anonymous_cvs	Enable Anonymous Access
plugin_scmcvs	enable_pserver	Enable pserver
plugin_scmcvs	server	Server:
plugin_scmcvs	cvs_commits	<strong>$1</strong> commits, <strong>$2</strong> adds
plugin_scmcvs	adds	Adds
plugin_scmcvs	commits	Commits
plugin_scmcvs	realname	Name
plugin_scmcvs	total	Total
