plugin_scmcvs	anoncvs	<P><B>CVS-z atzipen anonimoa</B> <P>Proiektu honen CVS errepositorioa lortzeko (<I>check out</I>) CVS zerbitzari anonimo baten bitartez egiten da (pserver) hurrengo argibideak jarraitzen. Lortu nahi duzun modulua <I>modulename</I> bezela zehaztua egon behar du. <I>anonymous</I> pasahitzarengatik galdetzen dizunean Enter tekla sakatu.
plugin_scmcvs	anoncvsup	Moduluaren direktorioko eguneratzeak ez dute -d parametroa behar.
plugin_scmcvs	browseit	CVS errepositoriotik nabigatu
plugin_scmcvs	browsetree	<HR><B>CVS zuhaitzetik nabigatu</B> <P>CVS zuhatzetik nabigatuz proiektu honen kodearen egoera ikusi ahal dezakezu. Fitxero bakoitzaren historia osoa ikusi beharko zenuke repositorioan.
plugin_scmcvs	cvs_repository	CVS errepositorioa
plugin_scmcvs	devcvs	<P><B>CVS-ra atzipena lankideei SSH bidez</B> <P>Sistema hau erabiliaz bakarrik atzi dezakete proiektu baten lankideek CVS zuhaitzera. Zure bezero makinan SSH1 instalatua izan behar duzu. Ordezkatzen da <I>modulename</I> y <I>developername</I> balio egokiekin. Gune honen pasahitza sartu eskatzen zaizunean.
plugin_scmcvs	developer_commits_adds	Garatzailea (30 egun/Commits) (30 egun/Adds)
plugin_scmcvs	developername	Lankidea
plugin_scmcvs	error_only_projects_can_use_cvs	Akatsa, proiektuek bakarrik erabili dezakete CVS-a
plugin_scmcvs	error_this_project_has_turned_off	Akatsa, proiektu honek desaktibatua du CVS-a
plugin_scmcvs	history	Errepositorioaren historia
plugin_scmcvs	modulename	Modulu izena
plugin_scmcvs	nohistory	Proiektu honek ez du CVS historia
plugin_scmcvs	section	Proiektua: $1
plugin_scmcvs	title	CVS
