#/**
#  *
#  * Hebrew message catalog
#  *
#  * GForge: Breaking Down the Barriers to Open Source Development
#  * Copyright 1999-2001 (c) VA Linux Systems
#  * http://sourceforge.net
#  *
#  * @version   $Id$
#  * @author Sagi Bashari <sagi@users.sourceforge.net>
#  *
#  */
#
# ChangeLog:
#
# 2000-09-24  Sagi Bashari  <sagi@users.sourceforge.net>
#	* Initial translation
#
menu	account_maintenance	ןובשח תקוזחת
menu	bookmark_page	םיפדעומ
home	breaking_down_barriers	ישפוח דוק חותיפל םוסחמה תא םירבוש
menu	change_my_theme	רתאה הארמ תא הנש
menu	code_snippet_library	דוק יעטק תיירפס
menu	compile_farm	היצילפמוק תווח
menu	contact_us	רשק רוצ
group	developers	םיחתפמ
group	developer_info	חתפמה יטרפ
menu	discussion_forums	םימורופ
menu	documentation	םינוש םיכמסמ
frs	file_download	הדרוה
frs	file_monitor	חיגשמ
frs	file_notes	תורעה
frs	file_package	תוליבח
frs	file_version	תואסרג
group	long_bugs	תולקת רחא בקעמ
group	long_cvs	CVS רגאמ
group	long_docman	םיכמסמ להנמ
group	long_forum	םיחותפ םימורופ
group	long_ftp	ימינונא יפיטפא תורש
group	long_homepage	טקיורפה רתא
group	long_mail	רוויד תומישר
group	long_news	תונורחא תושדח
group	long_patch	םינוקית להנמ
group	long_pm	תומישמ להנמ
group	long_support	תינכט הכימת להנמ
group	long_survey	תוריקס
group	short_bugs	תולקת
group	short_cvs	CVS
group	short_docman	םיכמסמ
group	short_files	Filesgroup	short_forum	םימורופ
group	short_homepage	תיב רתא
group	short_mail	תומישר
group	short_news	תושדח
group	short_patch	םינוקית
group	short_pm	תומישמ
group	short_summary	םיטרפ
group	short_support	הכימת
group	short_survey	תוריקס
home	highest_ranked_users	םיליעפ יכה םישמתשמה
home	about_blurb	  <P ALIGN="right"> <BR>.ישפוח רוקמ דוק יחתפמל תורש אוה GForge <BR> ,םימורופ ,םיגאב רחא בקעמ ,רוויד תומישר ,CVS ל הטושפו הבוט השיג םיקפסמ ונחנא <BR>.בווהמ לוהינל השיגו ,םיאלמ םייוביג ,עובק םיצבק רגאמ ,םירתא תנסחא ,תומישמ ילהנמ <BR> </P>  &nbsp; <P ALIGN="RIGHT"> <B>תופתתשהו בושמ</B> <P ALIGN="RIGHT"> ךרתצת התא GForge מ רתויב בוטה תא לבקל ליבשב <BR>.םיעיצמ ונחנאש המ לכל האלמ השיג ךל איבי הז <A href="/account/register.php">.רתאב שמתשמכ םשרהל</A> <BR>.האלמ השיג ךל היהת אל לבא ,םשריהל ילב רתאב שולגל ןבומכ לוכי התא  <P ALIGN="RIGHT" >  &nbsp; <BR> <B>ךלש טקיורפה תא םושר</B> <P ALIGN="RIGHT"> <A HREF="/register/">.ךלש טקיורפה תא םושר</A> ףוסבלו  ,<A HREF="/account/login.php">סנכת</A> זאו <A href="/account/register.php">רתאב שמתשימכ םשרה</A> <BR> <P ALIGN="RIGHT"> .רתאה ךתייהשמ הנהתו ..הדות </P> 
frs	latest_file_releases	תונורחא הנכות תואסרג
menu	login	חטבואמ תרש ךרד הסינכ
menu	logout	האיצי
home	most_active_this_week	עובשה םיליעפ יכה
menu	my_personal_page	ישיא דומע
menu	new_project	שדח טקיורפ םושר
menu	new_releases	תושדח תואסרג
menu	project_admin	טקיורפ להנמ
group	project_admins	םיטקיורפ ילהנמ
menu	project_help_wanted	םיטקיורפל םישורד
menu	project_summary	טקיורפ תוצמת
menu	search	שופיח
menu	software_map	תונכות תפמ
home	sourceforge_statistics	GForge תוקיטסיטס
home	top_project_downloads	םיליעפ יכה םיטקיורפה
conf	content_encoding	iso-8859-8
conf	default_font	xxzx-random-font\" size=\"1
conf	language_id	3
