# /*
#  * Spanish message catalog
#  *
#  * GForge: Breaking Down the Barriers to Open Source Development
#  * Copyright 1999-2001 (c) VA Linux Systems
#  * http://sourceforge.net
#  *
#  * @version   : Spanish.tab,v 1.42 2004/07/28 15:27:56 kikov Exp $
#  * @author Enric Martínez <exter@users.sourceforge.net>
#  *
#  */
# ChangeLog:
#
# 2000-09-23  Enric Martínez  <exter@users.sourceforge.net>
# * Initial translation
# 2002-10-27  Vicente Ruiz, vjrj AT ourproject.org
# * Translation until 2002-10
# 2002-11-24  Vicente Ruiz, vjrj AT ourproject.org
# * Translation until 2002-11
# 2003-05-17  Antonio Vico; Gabriel Rodríguez Alberich, gabriel.rodriguez AT hispalinux.es;
# Jesús M. Navarro, jesusmanuel.navarro.lopez AT hispalinux.es; René Martín Rodríguez, agarfu AT # gulic.org; Vicente Ruiz, vjrj AT ourproject.org
# 2004-07-20  Francisco Gimeno, kikov AT kikov.org
# * Translation until 2004-07
# 2004-08-20  Francisco Gimeno, kikov AT kikov.org
# * Translation until 2004-08
# 2004-10-13  Francisco Gimeno, kikov AT kikov.org
# * Translation until 2004-10
account	title	Preferencias de cuenta
account	updated	Actualizado
account_change_email	desc	<p>El cambio de su dirección de correo requiere que lo confirme desde su nueva dirección de correo, de esta forma podemos estar seguros de que su nueva dirección está correcta.</p><p>Necesitamos mantener una dirección de correo correcta de cada usuario debido al nivel de acceso que permitimos a una cuenta. En el caso de tener que contactar con un usuario debido a asuntos relacionados con una cuenta de proyecto, es importante que tengamos posibilidad de hacerlo.</p><p>Enviando el formulario siguiente le enviaremos un enlace de confirmación a la nueva dirección de correo. Visitando este enlace se completará el cambio de correo.</p>
account_change_email	invalid_email	Dirección de correo electrónico inválida
account_change_email	mailsent	<p>Un correo ha sido enviado a la nueva dirección. Siga las instrucciones indicadas en el correo para completar el cambio de correo. </p><a href="/">[ Página Principal ]</a>
account_change_email	message	Ha solicitado un cambio de correo en $1.\nPor favor, visite la siguiente dirección para completar el cambio de correo:\n\n<http://$1/account/change_email-complete.php?ch=_$2>\n\n -- el equipo de $1
account_change_email	new_address	Nueva Dirección de Correo Electrónico:
account_change_email	section	Preferencias de cuenta
account_change_email	send_confirmation	Envía la Confirmación a la Nueva Dirección
account_change_email	subject	$1 Verificación
account_change_email	title	Cambiar dirección de correo
account_change_email-complete	confirm	Bienvenido, $1. El cambio de su dirección de correo electrónico se ha completado. Su nueva dirección de correo electrónico archivada es <strong>$2</strong>. Ahora, el correo enviado a $3 será redirigido a esta cuenta.
account_change_email-complete	title	Cambio de dirección de correo electrónico completado
account_change_email_confirm	title	Confirmación de Cambio de Correo Electrónico
account_change_pw	confirmation	<h2>$1 Confirmación de cambio de contraseña</h2><p>Felicidades. Ha cambiado su contraseña.</p>
account_change_pw	new_password	Nueva contraseña (al menos de 6 caracteres)
account_change_pw	new_password_repeat	Nueva contraseña (repítala)
account_change_pw	not_valid_password	Debe proporcionar una contraseña válida (al menos de 6 caracteres)
account_change_pw	old_password	Contraseña antigua
account_change_pw	old_password_incorrect	La contraseña antigua es incorrecta
account_change_pw	passwords_dont_match	Las nuevas contraseñas no concuerdan.
account_change_pw	section	Preferencias de cuenta
account_change_pw	title	Cambio de contraseña
account_change_pw	update	Actualizar contraseña
account_change_pw_changed	return_to	Ahora debe $1 regresar a las preferencias de usuario $2.
account_change_pw_changed	title	Contraseña cambiada con éxito
account_editsshkeys	authorized_keys	Claves autorizadas:<br /><em>Importante: Asegúrese de que no hay ningún salto de línea salvo entre distintas claves. Después de enviarla, verifique que el número de claves de su cuenta es el esperado.</em>
account_editsshkeys	intro	<p>Para evitar que tener que escribir la contraseña cada vez que se accede con la cuenta de desarrollador CVS/SSH, puede suministrar su(s) clave(s) públicas y serán colocadas en el fichero ~/.ssh/authorized_keys file. Esto se hace con una tarea programada, por lo que no ocurrirá inmediatamente. Por favor, espera una hora.</p><p>Para generar una clave pública, ejecute el programa 'ssh-keygen' (puede usar tanto el protocolo 1 como el 2). La clave pública será colocada en '~/.ssh/identity.pub' (protocolo 1) and '~/.ssh/id_dsa.pub' o '~/.ssh/id_rsa.pub' (protocolo 2). Lea la documentación de ssh para más información en el uso de claves.</p>
account_editsshkeys	section	Preferencias de cuenta
account_editsshkeys	title	Editar claves compartidas CVS/SSH
account_first	about_blurb	<p>Ahora es un usuario registrado en $1, el entorno de desarrollo de proyectos de código abierto en línea.</p><p>Como usuario registrado, puede participar totalmente en las actividades de este portal. Ahora puede enviar mensajes en los foros de mensajes de proyectos, enviar errores de código en $1, registrarse como un desarrollador de un proyecto, o incluso comenzar su propio proyecto.</p><p>Tiene que dedicar cierto tiempo para leer la <a href="/docs/site/"><b>documentación</b></a> de forma que pueda tomar partido totalmente de $1.</p><p>Disfrute de este sitio, y por favor proporcionenos comentarios de forma que podamos mejorar $1.</p><p>-- el equipo de $1.</p>
account_first	title	¡Bienvenid@!
account_login	cookiewarn	Los "cookies" deben de estar habilitados pasado este punto.
account_login	deleted_account	<p>Su cuenta de $1 ha sido borrada por el equipo de $1. Esto puede suceder por dos razones, 1) solicitó que se borrara la cuenta; ó 2) se ha realizado alguna acción cuestionable usando su cuenta (por ejemplo, violar los términos de uso) por lo que ha sido eliminada por motivos administrativos. Si tiene preguntas referentes a este asunto, déjenos una <a href="/support/?group_id=1">petición de soporte</a>.</p><p>Gracias, <br /><br />el equipo de $1</p>
account_login	login	Acceder de forma segura
account_login	login_ssl	Acceder con SSL
account_login	loginname	Nombre de la cuenta:
account_login	lostpw	[¿Se le olvidó su contraseña?]
account_login	newaccount	[Nueva cuenta]
account_login	passwd	Contraseña:
