#/**
#  *
#  * Esperanto message catalog
#  *
#  * GForge: Breaking Down the Barriers to Open Source Development
#  * Copyright 1999-2001 (c) VA Linux Systems
#  * http://sourceforge.net
#  *
#  * @version   $Id$
#  * @author Jim Kingdon <kingdon@users.sourceforge.net>
#  *
#  */
#
# ChangeLog:
#
# 2000-10-14  Jim Kingdon  <kingdon@users.sourceforge.net>
#	* Initial translation
# 2000-10-26  FAGOT Alain  <kameleono@users.sourceforge.net>
#	* surbaze de jam ekzistanta traduko, gxustigoj laux
#	Komputada Leksikono (spelling/lexical corrections)
#
#  Mozilo, kaj (mi kredas) IE povas uzi la e-a signojn de 
#  UTF-8.  Netcapo 4.x havas UTF-8, sed sen la e-aj signoj.
#  Majuskla     Minuskla
#  Cx: &#264;   cx: &#265;
#  Gx: &#284;   gx: &#285;
#  Hx: &#292;   hx: &#293;
#  Jx: &#308;   jx: &#309;
#  Sx: &#348;   sx: &#349;
#  Ux: &#364;   ux: &#365;
about_foundries	about_blurb	Pri fandejoj
menu	about_gforge	Pri GForge
menu	account_maintenance	Modifu konton
menu	bookmark_page	Legosignoj
home	breaking_down_barriers	Forigu obstaklojn por skribi liberajn programojn
menu	change_my_theme	&#348;an&#285;u aspekton
menu	code_snippet_library	Biblioteko de programeroj
menu	compile_farm	Muntejaj komputiloj
group	developers	Programantoj
group	developer_info	Programanta informo
menu	discussion_forums	Forumoj de diskuto
menu	documentation	Dokumentado
frs	file_download	El&#349;utu
frs	file_monitor	Priatenti dosieron
frs	file_notes	Notoj
frs	file_package	Paka&#309;o
frs	file_version	Redakto
group	long_bugs	Cimilo
group	long_cvs	CVSejo
group	long_docman	Dokumentilo
group	long_forum	Publikaj Forumoj
group	long_ftp	Anonima FTPejo
group	long_homepage	Projekta hejmpa&#285;o
group	long_mail	Dissendolistoj
group	long_news	Lastaj nova&#309;oj
group	long_patch	Flikilo
group	long_pm	Taskilo
group	long_support	Subtenilo
group	long_survey	Demandilo
group	short_bugs	Cimoj
group	short_cvs	CVS
group	short_docman	Dokumentoj
group	short_files	Filesgroup	short_forum	Forumoj
group	short_homepage	Hejmpa&#285;o
group	short_mail	Listoj
group	short_main 	&#264;efa pa&#285;o
group	short_news	Nova&#309;oj
group	short_patch	Flikoj
group	short_pm	Taskoj
group	short_summary	Resumo
group	short_support	Subteno
group	short_survey	Demandilo
home	highest_ranked_users	Supre Rangitaj uzantoj
home	about_blurb	  GForge estas <B>senpaga servo por  programantoj de <A href="http://www.opensource.org">Liberaj Programoj</A></B>, kiu enhavas facilan uzon de la plej bonaj ecoj en CVS, retpo&#349;taj listoj, cimilo, diskutforumoj, taskilo, reta gastigo, da&#365;ra arkivo de dosieroj, bendarkivado, kaj TTTeja administrado.  <A href="/docman/display_doc.php?docid=753&group_id=1"><font size="-1">[ pli ]</font></A> <A href="/docman/display_doc.php?docid=756&group_id=1"><font size="-1">[ OD ]</font></A> <BR> &nbsp; <P> <B>GForge reenmeto kaj partoprenado</B> <P> Por uzi GForge plene, vi bezonas <A href="/account/register.php">registri&#285;i kiel uzanto</A>.  Vi povas rigardi GForge sen registri&#285;i sed ne partopreni plene. <P> &nbsp; <BR> <B>Aldonu Projekton</B> <P> <A href="/account/register.php">Registri&#285;i kiel uzanto</A>, poste <A HREF="/account/login.php">Saluti</A> kaj finfine, <A HREF="/register/">Registri&#285;i vian projekton.</A> <P> Dankon... kaj &#285;uu GForge.
frs	latest_file_releases	Lastaj dosieraj redaktoj
menu	login	Salutu per SSL
menu	logout	Adia&#365;u
home	most_active_this_week	Plej aktiva &#265;i tiu semajno
menu	my_personal_page	Mia propra pa&#285;o
menu	new_project	Nova projekto
menu	new_releases	Novaj versioj
menu	new_user	Nova uzanto per SSL
menu	other_site_mirrors	Speguloj
menu	project_admin	Administru projekton
group	project_admins	Projektaj estraranoj
menu	project_help_wanted	Projekthelpo dezirata
menu	project_summary	Projekta resumo
group	public_area	Publikaj regionoj
menu	search	Ser&#265;u
menu	software_map	Mapo de programoj
home	gforge_statistics	Statistika&#309;oj de GForge
menu	top_projects	Plej aktivaj projektoj
home	top_project_downloads	Plej aktivaj projektaj el&#349;utoj
conf	content_encoding	UTF-8
conf	language_code	eo
conf	language_id	13
conf	mail_charset	ISO-8859-3
